time,open,high,low,close,delta_tick,delta_price,has_delta
2026-02-03 15:00:00,1.17963,1.18066,1.17925,1.1796,110.0,-2.999999999997449e-05,1
2026-02-03 16:00:00,1.17961,1.18011,1.17799,1.17909,33.0,-0.0005100000000000104,1
2026-02-03 17:00:00,1.17909,1.1813500000000001,1.17861,1.18129,194.0,0.0021999999999999797,1
2026-02-03 18:00:00,1.18129,1.18212,1.1810100000000001,1.18176,75.0,0.00046999999999997044,1
2026-02-03 19:00:00,1.18176,1.18288,1.18136,1.1816200000000001,-14.0,-0.00013999999999980695,1
2026-02-03 20:00:00,1.1816200000000001,1.1822300000000001,1.18089,1.18089,16.0,-0.000700000000000145,1
2026-02-03 21:00:00,1.18089,1.1817,1.18057,1.18133,167.0,0.00038000000000004697,1
2026-02-03 22:00:00,1.18133,1.18217,1.18094,1.18209,91.0,0.0007900000000000684,1
2026-02-03 23:00:00,1.18209,1.18251,1.18168,1.18168,-32.0,-0.00041000000000002146,1
2026-02-04 00:00:00,1.18168,1.182,1.18144,1.1817199999999999,21.0,3.999999999981796e-05,1
2026-02-04 01:00:00,1.1817199999999999,1.18205,1.18121,1.18155,-13.0,-0.00016999999999978144,1
2026-02-04 02:00:00,1.18155,1.18173,1.18087,1.18141,12.0,-0.000140000000000029,1
2026-02-04 03:00:00,1.18141,1.1831800000000001,1.18122,1.18258,68.0,0.0011699999999998933,1
2026-02-04 04:00:00,1.18258,1.18315,1.18187,1.1822,44.0,-0.00038000000000004697,1
2026-02-04 05:00:00,1.1822,1.18279,1.1820599999999999,1.18268,21.0,0.00048000000000003595,1
2026-02-04 06:00:00,1.18268,1.18356,1.18252,1.18353,98.0,0.0008500000000000174,1
2026-02-04 07:00:00,1.18354,1.18359,1.18304,1.18327,-98.0,-0.00025999999999992696,1
2026-02-04 08:00:00,1.18327,1.1836,1.18288,1.18295,-46.0,-0.000320000000000098,1
2026-02-04 09:00:00,1.18295,1.18338,1.18239,1.18319,33.0,0.00024000000000001798,1
2026-02-04 10:00:00,1.18319,1.1837900000000001,1.18236,1.18285,70.0,-0.00034000000000000696,1
2026-02-04 11:00:00,1.18286,1.18325,1.1811099999999999,1.18138,-44.0,-0.0014699999999998603,1
2026-02-04 12:00:00,1.18138,1.18178,1.18045,1.18134,77.0,-4.0000000000040004e-05,1
2026-02-04 13:00:00,1.18134,1.18153,1.18058,1.18102,3.0,-0.000320000000000098,1
2026-02-04 14:00:00,1.18102,1.18248,1.18096,1.18214,128.0,0.0011200000000000099,1
2026-02-04 15:00:00,1.18217,1.18268,1.1811099999999999,1.1822300000000001,-34.0,9.000000000014552e-05,1
2026-02-04 16:00:00,1.1822300000000001,1.18256,1.18027,1.18142,58.0,-0.0008100000000001994,1
2026-02-04 17:00:00,1.18142,1.18221,1.17933,1.17962,90.0,-0.0018000000000000238,1
2026-02-04 18:00:00,1.17962,1.18055,1.17904,1.18025,154.0,0.0006300000000001305,1
2026-02-04 19:00:00,1.18025,1.18149,1.17941,1.17975,-24.0,-0.0004999999999999449,1
2026-02-04 20:00:00,1.17975,1.18015,1.17947,1.18008,18.0,0.00032999999999994145,1
2026-02-04 21:00:00,1.18008,1.18094,1.17945,1.18091,-7.0,0.0008200000000000429,1
2026-02-04 22:00:00,1.18091,1.18095,1.18015,1.18035,47.0,-0.0005500000000000504,1
2026-02-04 23:00:00,1.18035,1.1807699999999999,1.1802,1.18068,66.0,0.00032999999999994145,1
2026-02-05 00:00:00,1.18069,1.18069,1.18037,1.18053,-3.0,-0.00014999999999987246,1
2026-02-05 01:00:00,1.18058,1.1807400000000001,1.18002,1.18014,-21.0,-0.0003900000000001125,1
2026-02-05 02:00:00,1.1801300000000001,1.18046,1.17994,1.18042,10.0,0.000280000000000058,1
2026-02-05 03:00:00,1.18042,1.18081,1.18019,1.18035,39.0,-7.00000000000145e-05,1
2026-02-05 04:00:00,1.18036,1.18052,1.17846,1.17855,-122.0,-0.0018000000000000238,1
2026-02-05 05:00:00,1.17854,1.17908,1.17826,1.1789100000000001,-12.0,0.000360000000000138,1
2026-02-05 06:00:00,1.1789100000000001,1.17909,1.17864,1.17875,28.0,-0.00016000000000016001,1
2026-02-05 07:00:00,1.17875,1.17901,1.17841,1.17899,-5.0,0.00024000000000001798,1
2026-02-05 08:00:00,1.17899,1.17915,1.17845,1.17903,145.0,4.0000000000040004e-05,1
2026-02-05 09:00:00,1.17902,1.18034,1.17902,1.17988,62.0,0.0008399999999999519,1
2026-02-05 10:00:00,1.17988,1.18087,1.17954,1.18027,105.0,0.00039999999999995595,1
2026-02-05 11:00:00,1.18028,1.18028,1.17802,1.17804,-57.0,-0.0022199999999998887,1
2026-02-05 12:00:00,1.17804,1.1791800000000001,1.17803,1.17877,65.0,0.0007099999999999884,1
2026-02-05 13:00:00,1.17877,1.17953,1.1786,1.17935,-59.0,0.0005899999999998684,1
2026-02-05 14:00:00,1.17935,1.18035,1.17853,1.17995,94.0,0.000600000000000156,1
2026-02-05 15:00:00,1.17995,1.18153,1.17909,1.18117,58.0,0.0012199999999999989,1
2026-02-05 16:00:00,1.18117,1.18217,1.17954,1.17978,116.0,-0.0013900000000000023,1
2026-02-05 17:00:00,1.17978,1.18117,1.17817,1.17911,101.0,-0.0006699999999999484,1
2026-02-05 18:00:00,1.17911,1.18034,1.1785,1.18012,44.0,0.0010099999999999554,1
2026-02-05 19:00:00,1.18012,1.18042,1.17959,1.18008,21.0,-5.0000000000105516e-05,1
2026-02-05 20:00:00,1.18008,1.18027,1.1792,1.17934,-40.0,-0.0007299999999998974,1
2026-02-05 21:00:00,1.17934,1.17974,1.17925,1.17941,80.0,7.00000000000145e-05,1
2026-02-05 22:00:00,1.17941,1.17948,1.17797,1.17808,29.0,-0.0013300000000000534,1
2026-02-05 23:00:00,1.17808,1.17842,1.17747,1.17769,59.0,-0.0003900000000001125,1
2026-02-06 00:00:00,1.17764,1.17821,1.17764,1.17807,-14.0,0.00038000000000004697,1
2026-02-06 01:00:00,1.17812,1.17819,1.17749,1.17764,-80.0,-0.00042999999999993044,1
2026-02-06 02:00:00,1.17763,1.17832,1.17656,1.17827,104.0,0.0006299999999999084,1
2026-02-06 03:00:00,1.17827,1.17882,1.17784,1.17849,80.0,0.000220000000000109,1
2026-02-06 04:00:00,1.17852,1.17915,1.17845,1.17874,32.0,0.00024999999999986144,1
2026-02-06 05:00:00,1.17875,1.17902,1.17856,1.17874,0.0,0.0,0
2026-02-06 06:00:00,1.17877,1.17962,1.17871,1.17951,55.0,0.0007700000000001594,1
2026-02-06 07:00:00,1.17951,1.18012,1.17946,1.17981,31.0,0.00029999999999996696,1
2026-02-06 08:00:00,1.17981,1.1801599999999999,1.17943,1.17969,5.0,-0.00012000000000012001,1
2026-02-06 09:00:00,1.17969,1.17976,1.17886,1.17913,-94.0,-0.0005599999999998939,1
2026-02-06 10:00:00,1.17913,1.17957,1.17856,1.17921,-46.0,8.000000000008001e-05,1
2026-02-06 11:00:00,1.17921,1.17981,1.17901,1.1791800000000001,-86.0,-2.999999999997449e-05,1
2026-02-06 12:00:00,1.1791800000000001,1.17998,1.17897,1.17919,-136.0,9.999999999843467e-06,1
2026-02-06 13:00:00,1.17919,1.17931,1.17854,1.179,40.0,-0.00018999999999991246,1
2026-02-06 14:00:00,1.179,1.17931,1.17864,1.17926,134.0,0.00025999999999992696,1
2026-02-06 15:00:00,1.17926,1.1811099999999999,1.17919,1.18104,257.0,0.0017800000000001148,1
2026-02-06 16:00:00,1.18104,1.18261,1.18089,1.18208,47.0,0.0010399999999999299,1
2026-02-06 17:00:00,1.18208,1.1824,1.18048,1.18188,140.0,-0.00019999999999997797,1
2026-02-06 18:00:00,1.18191,1.18216,1.18097,1.18121,41.0,-0.0006699999999999484,1
2026-02-06 19:00:00,1.1812,1.1820599999999999,1.18094,1.18179,102.0,0.0005799999999998029,1
2026-02-06 20:00:00,1.18179,1.18228,1.18148,1.1819,67.0,0.0001100000000000545,1
2026-02-06 21:00:00,1.1819,1.18212,1.1814,1.18192,46.0,2.0000000000131024e-05,1
2026-02-06 22:00:00,1.18192,1.18228,1.1818,1.18221,100.0,0.00028999999999990145,1
2026-02-06 23:00:00,1.18218,1.18237,1.18125,1.18141,-16.0,-0.0007999999999999119,1
2026-02-09 00:00:00,1.18095,1.1815,1.18078,1.18144,64.0,0.0004900000000001015,1
2026-02-09 01:00:00,1.18144,1.18276,1.18096,1.18266,144.0,0.0012199999999999989,1
2026-02-09 02:00:00,1.18266,1.18334,1.18239,1.18305,53.0,0.00038999999999989043,1
2026-02-09 03:00:00,1.18305,1.18334,1.18221,1.18253,-120.0,-0.0005199999999998539,1
2026-02-09 04:00:00,1.18253,1.18256,1.18159,1.18195,-30.0,-0.0005800000000000249,1
2026-02-09 05:00:00,1.18195,1.18248,1.18181,1.18187,5.0,-8.000000000008001e-05,1
2026-02-09 06:00:00,1.18187,1.1826699999999999,1.18177,1.18264,74.0,0.0007699999999999374,1
2026-02-09 07:00:00,1.18264,1.18362,1.18255,1.18331,73.0,0.0006700000000001705,1
2026-02-09 08:00:00,1.18331,1.18577,1.18327,1.18518,-14.0,0.0018699999999998163,1
2026-02-09 09:00:00,1.18518,1.186,1.18469,1.18557,-25.0,0.0003900000000001125,1
2026-02-09 10:00:00,1.18558,1.18649,1.18514,1.18641,-46.0,0.0008399999999999519,1
2026-02-09 11:00:00,1.18641,1.18696,1.18593,1.18622,-4.0,-0.00019999999999997797,1
2026-02-09 12:00:00,1.18622,1.18696,1.18547,1.186,135.0,-0.00021000000000004349,1
2026-02-09 13:00:00,1.186,1.18719,1.18548,1.1869,155.0,0.0009000000000001229,1
2026-02-09 14:00:00,1.1869,1.18829,1.1869,1.18813,105.0,0.0012299999999998423,1
2026-02-09 15:00:00,1.18813,1.19056,1.18813,1.19035,123.0,0.0022200000000001108,1
2026-02-09 16:00:00,1.19035,1.19184,1.19025,1.19184,159.0,0.0014899999999999913,1
2026-02-09 17:00:00,1.19184,1.19266,1.1903,1.19116,-241.0,-0.0006800000000000139,1
2026-02-09 18:00:00,1.19116,1.19175,1.18906,1.18973,81.0,-0.0014300000000000423,1
2026-02-09 19:00:00,1.18973,1.19108,1.1897,1.1908400000000001,188.0,0.0011100000000001664,1
2026-02-09 20:00:00,1.1908400000000001,1.1917200000000001,1.19035,1.19158,113.0,0.0007399999999999629,1
2026-02-09 21:00:00,1.19159,1.19222,1.19119,1.19202,92.0,0.00043999999999999595,1
2026-02-09 22:00:00,1.19202,1.19211,1.19122,1.19146,118.0,-0.000560000000000116,1
2026-02-09 23:00:00,1.19146,1.19157,1.19092,1.19123,30.0,2.999999999997449e-05,1
2026-02-10 00:00:00,1.19123,1.19139,1.19064,1.19118,12.0,-0.00031000000000003247,1
2026-02-10 01:00:00,1.19128,1.19144,1.1901,1.19035,-33.0,-0.0008299999999998864,1
2026-02-10 02:00:00,1.19036,1.19055,1.18981,1.19016,-18.0,-0.00018999999999991246,1
2026-02-10 03:00:00,1.19016,1.19101,1.18964,1.19055,54.0,0.00038999999999989043,1
2026-02-10 04:00:00,1.19055,1.19141,1.1905000000000001,1.19134,55.0,0.0007900000000000684,1
2026-02-10 05:00:00,1.19134,1.19169,1.19091,1.19113,17.0,-0.00021000000000004349,1
2026-02-10 06:00:00,1.19113,1.19126,1.19049,1.19067,31.0,-0.000460000000000127,1
2026-02-10 07:00:00,1.19067,1.19104,1.1903299999999999,1.19071,75.0,4.0000000000040004e-05,1
2026-02-10 08:00:00,1.19071,1.19131,1.19,1.1903,71.0,-0.00041000000000002146,1
2026-02-10 09:00:00,1.1903,1.19103,1.18988,1.19085,114.0,0.000560000000000116,1
2026-02-10 10:00:00,1.19085,1.19151,1.18996,1.1909,4.0,4.0000000000040004e-05,1
2026-02-10 11:00:00,1.19089,1.19198,1.19077,1.19144,38.0,0.0005399999999999849,1
2026-02-10 12:00:00,1.19144,1.19174,1.19082,1.191,58.0,-0.00045000000000006146,1
2026-02-10 13:00:00,1.191,1.19105,1.19,1.19037,50.0,-0.0006099999999999994,1
2026-02-10 14:00:00,1.19037,1.19085,1.18909,1.1892800000000001,5.0,-0.0010999999999998789,1
2026-02-10 15:00:00,1.1892800000000001,1.19132,1.18881,1.19054,210.0,0.0012599999999998168,1
2026-02-10 16:00:00,1.19054,1.19286,1.19026,1.19147,121.0,0.0009300000000000974,1
2026-02-10 17:00:00,1.19147,1.19191,1.18961,1.19138,-34.0,-8.999999999992347e-05,1
2026-02-10 18:00:00,1.19138,1.19149,1.18947,1.18975,38.0,-0.0016300000000000203,1
2026-02-10 19:00:00,1.18976,1.19052,1.18931,1.18956,-3.0,-0.0001900000000001345,1
2026-02-10 20:00:00,1.18956,1.1898,1.18888,1.18921,66.0,-0.00034999999999985043,1
2026-02-10 21:00:00,1.18921,1.1902300000000001,1.18866,1.19022,154.0,0.0010099999999999554,1
2026-02-10 22:00:00,1.19022,1.1903299999999999,1.18945,1.18952,-9.0,-0.000700000000000145,1
2026-02-10 23:00:00,1.18949,1.18964,1.1892,1.18946,20.0,-5.999999999994898e-05,1
2026-02-11 00:00:00,1.18946,1.18961,1.18875,1.18903,-16.0,-0.00042999999999993044,1
2026-02-11 01:00:00,1.18909,1.18919,1.18862,1.18876,31.0,-0.00026999999999999247,1
2026-02-11 02:00:00,1.1887699999999999,1.19003,1.18856,1.18967,25.0,0.0009099999999999664,1
2026-02-11 03:00:00,1.18967,1.19018,1.18937,1.18975,72.0,7.00000000000145e-05,1
2026-02-11 04:00:00,1.18975,1.19127,1.18975,1.19082,42.0,0.0010799999999999699,1
2026-02-11 05:00:00,1.19082,1.19136,1.1903299999999999,1.1911,27.0,0.0002900000000001235,1
2026-02-11 06:00:00,1.19114,1.19148,1.19073,1.19079,17.0,-0.000320000000000098,1
2026-02-11 07:00:00,1.19079,1.19191,1.19066,1.19183,96.0,0.0010399999999999299,1
2026-02-11 08:00:00,1.19183,1.19255,1.19114,1.19151,-1.0,-0.00031999999999987594,1
2026-02-11 09:00:00,1.19151,1.1918199999999999,1.19095,1.19177,80.0,0.00025999999999992696,1
2026-02-11 10:00:00,1.19177,1.19199,1.1913,1.19183,37.0,5.999999999994898e-05,1
2026-02-11 11:00:00,1.19183,1.19197,1.191,1.19179,-13.0,-4.0000000000040004e-05,1
2026-02-11 12:00:00,1.19179,1.19272,1.19159,1.1921599999999999,19.0,0.00038000000000004697,1
2026-02-11 13:00:00,1.1921599999999999,1.1921599999999999,1.19048,1.19081,-8.0,-0.0013600000000000279,1
2026-02-11 14:00:00,1.19081,1.19091,1.18984,1.19002,74.0,-0.0007899999999998464,1
2026-02-11 15:00:00,1.19003,1.19044,1.1832799999999999,1.18618,187.0,-0.0038200000000001566,1
2026-02-11 16:00:00,1.18618,1.18824,1.18523,1.18602,-289.0,-0.00017999999999984695,1
2026-02-11 17:00:00,1.18602,1.18715,1.18509,1.18592,-71.0,-9.999999999998899e-05,1
2026-02-11 18:00:00,1.18592,1.18832,1.18526,1.18828,192.0,0.0023599999999999177,1
2026-02-11 19:00:00,1.18828,1.18935,1.18767,1.18857,-93.0,0.00028999999999990145,1
2026-02-11 20:00:00,1.18857,1.18908,1.18784,1.18821,141.0,-0.00035999999999991594,1
2026-02-11 21:00:00,1.1882,1.18846,1.18761,1.18797,52.0,-0.00024000000000001798,1
2026-02-11 22:00:00,1.18797,1.18809,1.18695,1.18704,26.0,-0.0009099999999999664,1
2026-02-11 23:00:00,1.18704,1.18741,1.18676,1.18714,8.0,8.000000000008001e-05,1
2026-02-12 00:00:00,1.18708,1.18766,1.18649,1.18734,39.0,0.00019999999999997797,1
2026-02-12 01:00:00,1.1874500000000001,1.18761,1.18695,1.1874500000000001,74.0,0.0001100000000000545,1
2026-02-12 02:00:00,1.1874500000000001,1.18781,1.18665,1.18768,133.0,0.00022999999999995246,1
2026-02-12 03:00:00,1.18768,1.18823,1.18716,1.18805,75.0,0.00036999999999998145,1
2026-02-12 04:00:00,1.18805,1.18845,1.18724,1.18788,-37.0,-0.0001900000000001345,1
2026-02-12 05:00:00,1.18788,1.18809,1.18651,1.18695,-28.0,-0.0009099999999999664,1
2026-02-12 06:00:00,1.18695,1.18725,1.1859,1.18617,20.0,-0.0007800000000000029,1
2026-02-12 07:00:00,1.18618,1.18656,1.18581,1.18646,120.0,0.0002900000000001235,1
2026-02-12 08:00:00,1.18646,1.18675,1.18515,1.18604,100.0,-0.00042000000000008697,1
2026-02-12 09:00:00,1.18604,1.1875,1.18561,1.18729,150.0,0.0012700000000001044,1
2026-02-12 10:00:00,1.18729,1.18809,1.18711,1.18796,42.0,0.0006499999999998174,1
2026-02-12 11:00:00,1.18796,1.18879,1.18787,1.1887,131.0,0.000740000000000185,1
2026-02-12 12:00:00,1.1887,1.18872,1.18704,1.1877,75.0,-0.001000000000000112,1
2026-02-12 13:00:00,1.18769,1.18844,1.18744,1.18844,104.0,0.0007399999999999629,1
2026-02-12 14:00:00,1.18844,1.18861,1.18669,1.18728,37.0,-0.0011600000000000499,1
2026-02-12 15:00:00,1.18728,1.18851,1.18713,1.18847,150.0,0.0012000000000000899,1
2026-02-12 16:00:00,1.18847,1.18876,1.18746,1.18833,16.0,-0.00014999999999987246,1
2026-02-12 17:00:00,1.18833,1.18883,1.18781,1.18856,-21.0,0.00021999999999988695,1
2026-02-12 18:00:00,1.18856,1.18898,1.18619,1.18704,-129.0,-0.0014899999999999913,1
2026-02-12 19:00:00,1.18704,1.18769,1.18597,1.18652,93.0,-0.0005399999999999849,1
2026-02-12 20:00:00,1.18652,1.1869399999999999,1.18559,1.18634,108.0,-0.000180000000000069,1
2026-02-12 21:00:00,1.18634,1.18715,1.18608,1.18699,199.0,0.0006500000000000394,1
2026-02-12 22:00:00,1.18699,1.18705,1.1863299999999999,1.18696,130.0,-2.999999999997449e-05,1
2026-02-12 23:00:00,1.18696,1.18724,1.18682,1.187,21.0,4.0000000000040004e-05,1
2026-02-13 00:00:00,1.187,1.18714,1.18641,1.18712,39.0,0.00011999999999989797,1
2026-02-13 01:00:00,1.1872099999999999,1.18724,1.18662,1.1869,11.0,-0.00019999999999997797,1
2026-02-13 02:00:00,1.1869,1.18723,1.18663,1.18723,42.0,0.00031000000000003247,1
2026-02-13 03:00:00,1.18723,1.18732,1.18627,1.18669,55.0,-0.0005399999999999849,1
2026-02-13 04:00:00,1.18669,1.1871,1.18627,1.18692,51.0,0.00022999999999995246,1
2026-02-13 05:00:00,1.18692,1.187,1.18635,1.18667,14.0,-0.0002500000000000835,1
2026-02-13 06:00:00,1.18668,1.18675,1.18595,1.1863,34.0,-0.0004099999999997994,1
2026-02-13 07:00:00,1.1863,1.18647,1.18575,1.18594,93.0,-0.000320000000000098,1
2026-02-13 08:00:00,1.18593,1.18616,1.18527,1.18559,38.0,-0.0003500000000000725,1
2026-02-13 09:00:00,1.18559,1.1859899999999999,1.18468,1.18586,155.0,0.00026999999999999247,1
2026-02-13 10:00:00,1.18585,1.18628,1.18556,1.18624,36.0,0.00038000000000004697,1
2026-02-13 11:00:00,1.18624,1.18665,1.18603,1.18604,-44.0,-0.00019999999999997797,1
2026-02-13 12:00:00,1.18604,1.18609,1.18523,1.18574,120.0,-0.00029999999999996696,1
2026-02-13 13:00:00,1.18574,1.18612,1.18544,1.18584,24.0,9.999999999998899e-05,1
2026-02-13 14:00:00,1.18584,1.18638,1.1855,1.18617,85.0,0.00032999999999994145,1
2026-02-13 15:00:00,1.1862,1.18848,1.18558,1.18741,-24.0,0.0012400000000001299,1
2026-02-13 16:00:00,1.18741,1.18747,1.1857,1.1859,87.0,-0.0015100000000001224,1
2026-02-13 17:00:00,1.18592,1.18708,1.18473,1.18482,76.0,-0.001100000000000101,1
2026-02-13 18:00:00,1.18482,1.1874500000000001,1.18482,1.18686,218.0,0.0020400000000000418,1
2026-02-13 19:00:00,1.18686,1.18827,1.18682,1.18748,29.0,0.0006200000000000649,1
2026-02-13 20:00:00,1.18749,1.18805,1.18722,1.18736,-34.0,-0.00012000000000012001,1
2026-02-13 21:00:00,1.18736,1.18749,1.18661,1.18664,-57.0,-0.0007200000000000539,1
2026-02-13 22:00:00,1.18663,1.18746,1.1863,1.18743,106.0,0.0007900000000000684,1
2026-02-13 23:00:00,1.18743,1.18763,1.18662,1.18689,12.0,-0.0005399999999999849,1
2026-02-16 00:00:00,1.18642,1.18752,1.18641,1.18699,26.0,0.0005699999999999594,1
2026-02-16 01:00:00,1.18699,1.18719,1.18628,1.18666,-3.0,-0.00032999999999994145,1
2026-02-16 02:00:00,1.18667,1.1867,1.18585,1.18612,-56.0,-0.0005399999999999849,1
2026-02-16 03:00:00,1.18612,1.18663,1.18586,1.18651,135.0,0.00038999999999989043,1
2026-02-16 04:00:00,1.1865,1.1867,1.18614,1.1865,12.0,-9.999999999843467e-06,1
2026-02-16 05:00:00,1.18652,1.18689,1.1863299999999999,1.18671,62.0,0.00020999999999982144,1
2026-02-16 06:00:00,1.18671,1.1868,1.18608,1.18618,2.0,-0.0005299999999999194,1
2026-02-16 07:00:00,1.18622,1.18663,1.18593,1.18648,57.0,0.00029999999999996696,1
2026-02-16 08:00:00,1.18648,1.18701,1.18628,1.18659,73.0,0.0001100000000000545,1
2026-02-16 09:00:00,1.18659,1.18662,1.18602,1.18627,13.0,-0.000320000000000098,1
2026-02-16 10:00:00,1.18627,1.18703,1.18565,1.18649,40.0,0.000220000000000109,1
2026-02-16 11:00:00,1.18649,1.18692,1.18612,1.18643,166.0,-5.999999999994898e-05,1
2026-02-16 12:00:00,1.18643,1.18676,1.18609,1.18666,114.0,0.00022999999999995246,1
2026-02-16 13:00:00,1.18666,1.1867,1.18586,1.18613,178.0,-0.000520000000000076,1
2026-02-16 14:00:00,1.18613,1.1863,1.18497,1.1853,46.0,-0.0008399999999999519,1
2026-02-16 15:00:00,1.1853,1.18575,1.18481,1.18545,109.0,0.00014999999999987246,1
2026-02-16 16:00:00,1.18545,1.18634,1.18516,1.1856200000000001,109.0,0.00017000000000022553,1
2026-02-16 17:00:00,1.1856200000000001,1.18569,1.18502,1.1853799999999999,93.0,-0.00024000000000024002,1
2026-02-16 18:00:00,1.1853799999999999,1.18566,1.18459,1.18518,103.0,-0.00020999999999982144,1
2026-02-16 19:00:00,1.18518,1.18534,1.18423,1.18481,84.0,-0.000360000000000138,1
2026-02-16 20:00:00,1.18481,1.1851099999999999,1.18464,1.18494,70.0,0.00013000000000018552,1
2026-02-16 21:00:00,1.18494,1.18541,1.18489,1.18541,76.0,0.00046999999999997044,1
2026-02-16 22:00:00,1.18541,1.1855,1.1852,1.18535,59.0,-6.000000000017103e-05,1
2026-02-16 23:00:00,1.18533,1.1854,1.18495,1.18506,-13.0,-0.00028999999999990145,1
2026-02-17 00:00:00,1.18507,1.18514,1.18474,1.18498,-4.0,-8.000000000008001e-05,1
2026-02-17 01:00:00,1.18504,1.18518,1.18464,1.18502,33.0,4.0000000000040004e-05,1
2026-02-17 02:00:00,1.18503,1.18519,1.18413,1.18434,-55.0,-0.0006800000000000139,1
2026-02-17 03:00:00,1.18434,1.18445,1.18392,1.18443,81.0,9.000000000014552e-05,1
2026-02-17 04:00:00,1.18443,1.18472,1.18403,1.18419,22.0,-0.00024000000000001798,1
2026-02-17 05:00:00,1.18419,1.18422,1.18366,1.18415,47.0,-4.0000000000040004e-05,1
2026-02-17 06:00:00,1.18415,1.18423,1.1834,1.1841,62.0,-5.0000000000105516e-05,1
2026-02-17 07:00:00,1.1841,1.18417,1.1835499999999999,1.18413,29.0,2.999999999997449e-05,1
2026-02-17 08:00:00,1.18413,1.18455,1.18413,1.18437,66.0,0.00024000000000001798,1
2026-02-17 09:00:00,1.18437,1.18444,1.18278,1.18327,81.0,-0.0010999999999998789,1
